,merchant_abn,tags,take_rate,type,Total Revenue,Total Sales,Merchant Fraud,Consumer Fraud,Median Family Income,avg(seasonal_sales),avg(original_sales),Average Household Size,Unique Customers,Average Expected Revenue,Days with Sales
615,45461747256,"music, musical instruments, pianos, sheet music",2.33,c,71438.15687616449,111,33.431435536659734,12.58131095997878,1899.837837837838,6882.427927927927,6822.342342342342,2.4396396396396396,110,8.959382105235274,107
616,29351616009,"equipment, tool, furniture, appliance rental, leasing",1.86,c,567238.5907750864,295,30.176912658112897,12.128617042109802,2017.0677966101696,6936.313559322034,6934.925084745762,2.415593220338983,291,21.572027567853702,237
617,39354019183,"lawn, garden supply outlets, including nurseries",1.47,c,25282.107541879108,111,28.485774265638668,14.600582314444086,1958.009009009009,6285.246846846847,6324.603603603604,2.4342342342342342,110,2.0359149322157193,104
618,98028977660,"equipment, tool, furniture, appliance rental, leasing",6.34,a,102925.7026646261,41,30.927291969046227,11.938753750041085,1945.3170731707316,5699.621951219512,5680.987804878048,2.4121951219512194,41,96.1285847105748,40
619,67690172512,"cable, satellite, other pay television, radio",6.35,a,314561.89190859155,5307,28.50447904810434,14.751605035193823,1974.392877331826,6444.079046542308,6432.91211607311,2.4526662898059173,4658,2.2862892950158185,606
620,14583462783,"health, beauty spas",5.81,a,975351.1240456915,2064,47.009000013381026,13.847816347182603,1991.7592054263566,6312.754408914731,6297.803730620158,2.462451550387597,1959,12.51398013799087,578
621,45559085309,shoe,5.58,a,794673.7748426567,10615,33.80296609993595,12.700615979640695,1976.726048045219,6534.329863400832,6536.647885068292,2.4634573716439028,8302,2.4085712408197995,606
622,18310531307,"watch, clock, jewelry repair",3.68,b,41757.783378554646,677,40.10904096283563,14.689524646667111,1984.2821270310192,6417.646676514032,6403.382422451993,2.448301329394387,667,1.156696884143541,419
623,63433167613,"music, musical instruments, pianos, sheet music",1.97,c,294493.3419599184,301,29.01996821586367,12.52715870952953,1932.1594684385382,6500.558471760798,6486.523588039868,2.4069767441860463,301,12.017579665338342,241
624,42807026185,shoe,2.36,c,1051326.1215874392,2621,31.306819443778164,13.663670308787436,1975.123998473865,6552.210034338042,6547.123884013735,2.4520030522701246,2475,5.611958566461962,594
625,68645891034,"lawn, garden supply outlets, including nurseries",4.3,b,784983.234138978,798,28.642294511784385,13.046710473511512,1999.5576441102758,6719.260401002505,6777.977944862156,2.460401002506265,777,26.482636069530088,429
626,95402237897,"gift, card, novelty, souvenir",6.52,a,17429.226490777826,318,30.572336260074547,15.759327625853755,1994.9528301886792,6540.6194968553455,6521.488050314466,2.4650943396226412,316,2.09476905397864,245
627,88492245451,"motor vehicle supplies, new parts",3.13,b,110888.64203699963,290,29.562442009603714,14.511057920345518,1968.5275862068966,6351.293793103449,6360.6824137931035,2.4699999999999998,288,7.2338853128178515,231
628,68319415555,"digital goods, books, movies, music",2.77,c,118328.17563504999,1139,28.957409569928878,16.449199064235902,1989.8498683055311,6346.11246707638,6351.644512730466,2.450219490781387,1103,1.710484435224389,496
629,87964227397,"music, musical instruments, pianos, sheet music",4.84,b,1073838.5660272387,1554,29.845849194331873,13.743708378019521,1989.8320463320463,6420.408301158299,6395.031145431148,2.4597168597168593,1504,20.035757534560783,538
630,55348614885,"music, musical instruments, pianos, sheet music",4.78,b,193478.8739252876,372,29.471397180086807,14.001798535698741,1956.3198924731182,6410.133870967743,6395.845967741936,2.461559139784946,371,14.988888020033235,270
631,74337286955,"art dealers, galleries",2.93,c,30810.26226224397,12,31.239232167013757,11.877313263818165,2107.9166666666665,6028.375,5980.224999999999,2.5833333333333335,12,44.69999541800863,12
632,40836710601,"health, beauty spas",2.32,c,15588.699652957685,24,29.028454885205537,14.97622102518797,1741.5416666666667,5621.954166666666,5379.841666666667,2.275,24,9.103205250988045,24
633,15527324674,"hobby, toy, game",0.92,d,30633.775180339046,20,32.74468517142798,11.580948101885543,1941.55,6907.305,6827.245,2.4850000000000003,20,8.427351395995816,19
634,78563968372,"watch, clock, jewelry repair",4.0,b,10225.524125641372,113,46.47559597249308,14.536368488430961,1921.9911504424779,6275.148672566372,6215.069026548673,2.4256637168141597,113,1.6586716556014616,105
635,48699038894,"equipment, tool, furniture, appliance rental, leasing",2.04,c,31261.167204894246,11,29.452774426473983,13.015904894042253,1792.7272727272727,5983.018181818183,6145.272727272727,2.7181818181818183,11,35.20851425262713,11
636,98268965514,shoe,2.42,c,724170.258286248,4453,31.304865524276657,13.136521746411635,1963.0042667864361,6468.517448910849,6434.327105322253,2.465124635077477,3972,2.343427732700817,605
637,80518954462,"computers, computer peripheral equipment, software",3.49,b,7488841.044374063,24925,30.02429183092344,14.294042768323154,1977.1975125376127,6474.998956870605,6466.288140421284,2.461905717151449,14306,6.304625730657135,606
638,79269463423,shoe,6.44,a,901637.4173729934,5470,33.83327612257079,13.817963823183899,1985.8524680073126,6477.635118829988,6459.143308957948,2.4576782449725787,4769,6.0529399187872786,606
639,58314972637,"music, musical instruments, pianos, sheet music",6.96,a,1224294.9794567307,3694,29.261559282426468,13.709072942793357,1974.1802923659989,6426.332674607479,6420.111099079591,2.458148348673525,3350,14.115678217011698,605
640,73343245974,"digital goods, books, movies, music",6.85,a,1035781.6813847678,9957,29.11853326113194,14.241810049748151,1980.3529175454455,6553.043537209989,6545.618971577776,2.4581199156372415,7923,4.323835237780058,606
641,15531408565,"watch, clock, jewelry repair",6.94,a,171769.55049945592,1127,29.09067186182031,14.951147940824514,1968.6051464063887,6341.605678793256,6334.245430346053,2.445164152617569,1104,6.3784111162992,500
642,17469082744,"antique, repairs, restoration",1.86,c,57251.04489259189,386,31.168095908073354,16.331472139163132,1993.6683937823834,6122.926165803109,6135.245336787565,2.4738341968911923,380,1.5921136071660036,275
643,48646476949,"books, periodicals, newspapers",2.53,c,324295.83946860116,668,44.764483986806866,13.971784865091932,2009.0883233532934,6586.557934131737,6585.278293413173,2.477095808383233,660,5.80849690091804,403
644,73804469952,"digital goods, books, movies, music",1.17,d,174725.65510976617,1682,36.97054145052418,15.72845120311559,1975.949464922711,6468.8568965517225,6450.4445303210505,2.45719381688466,1601,0.6489291602235732,566
645,23398653749,"bicycle,",4.85,b,50940.294944290756,99,40.2392997817234,13.379580855772687,1976.959595959596,6203.186868686868,6118.965656565656,2.4454545454545453,99,12.986496828772164,89
646,69107197788,"gift, card, novelty, souvenir",5.53,a,13126.30718700723,126,30.57903215900633,14.084687358343016,2000.4603174603174,6688.021428571429,6671.173015873016,2.4746031746031747,126,3.4361874639483414,118
647,92834298371,shoe,5.58,a,31513.51426242097,313,33.5351975636785,12.781347438695846,1989.0511182108626,6522.070287539937,6515.189137380193,2.49297124600639,310,3.243600614004861,241
648,50476338980,"music, musical instruments, pianos, sheet music",6.74,a,166549.2684242077,325,28.824200647707762,13.483040217864506,2002.2092307692308,6820.068923076924,6812.898769230768,2.478153846153846,324,21.330556374644473,253
649,23322235350,"stationery, office supplies, printing, writing paper",5.66,a,16253.589398690994,35,28.766557549859947,12.136256700185795,2155.4857142857145,6739.5371428571425,6826.765714285714,2.497142857142857,35,16.48733759195491,34
650,37351880405,telecom,6.83,a,30397.878694402712,10,30.948895774567802,12.035191357841303,2034.5,6720.18,7228.56,2.54,10,125.3399913178968,10
651,97465686404,"computer programming, data processing, integrated systems design",2.42,c,16371.916236452009,79,29.1354915789197,13.641795903844221,2074.73417721519,6572.564556962025,6496.993670886075,2.459493670886076,79,3.0716895088446785,76
652,42515892480,"health, beauty spas",3.29,b,139156.4733928561,280,29.043628727657282,15.254615919547678,1950.9357142857143,6341.4339285714295,6316.182142857144,2.454285714285714,279,9.847987691876943,217
653,81410315303,"opticians, optical goods, eyeglasses",6.35,a,876448.6359667871,19500,28.577037763567862,14.570106368242168,1969.1166153846154,6487.556656410253,6478.048620512827,2.457399999999999,12476,1.7420427861817354,606
654,15299889494,"cable, satellite, other pay television, radio",5.01,b,1197801.131121142,12252,28.507030269009146,15.61963758758888,1970.3259875938622,6464.948253346377,6445.679138099895,2.4581047992164544,9220,2.9480105604440427,606
655,27500085887,"watch, clock, jewelry repair",4.85,b,833051.4446197775,5512,29.139371593409525,14.070633553706502,1976.648403483309,6445.387790275766,6436.719121915817,2.4564586357039206,4844,4.473984744784783,605
656,28208763477,"watch, clock, jewelry repair",2.04,c,748802.3841557233,6428,44.00643367200217,14.435959507943958,1967.2596453018045,6551.86750155569,6540.941801493463,2.45429371499689,5488,1.1289991961204437,606
657,83781478969,"watch, clock, jewelry repair",5.87,a,41508.8564885321,1573,34.11158688643917,16.052501870315112,1973.6636999364273,6473.800254291165,6469.823521932614,2.4576605212968845,1509,0.8585039436314449,551
658,58913632134,"watch, clock, jewelry repair",1.5,c,33176.759032499,1229,48.12418206845647,13.622813844502923,1982.0447518307567,6464.719446704635,6454.281122864118,2.4422294548413346,1203,0.18154096567880193,514
659,74526386577,"florists supplies, nursery stock, flowers",6.58,a,16296.333659954018,121,49.5306131362823,15.469887571535892,1948.2892561983472,6803.828099173555,6789.561157024794,2.441322314049587,120,3.6893529442372093,109
660,11588046517,"health, beauty spas",3.94,b,634667.8479737641,1122,42.61248090815691,14.425110648282125,1987.1479500891267,6586.6052584670215,6573.920766488413,2.4555258467023173,1088,11.020931259766385,496
661,84937597269,"computers, computer peripheral equipment, software",6.75,a,99317.4719203902,203,40.555712089810086,13.686012276695315,1996.9704433497536,6320.34236453202,6311.569950738917,2.4581280788177335,200,16.93559641733427,175
662,27406636146,"artist supply, craft",1.57,c,434419.29148584226,681,28.690204286050626,13.902856631277054,2035.6901615271659,6480.161674008808,6450.836123348016,2.447723935389134,669,6.192632730692724,393
663,93024392300,"bicycle,",4.25,b,25254.22790155232,198,40.283332510894844,13.470416096637656,2022.878787878788,6846.333838383837,6788.37525252525,2.493939393939394,197,2.803084651753687,165
664,80121625734,"music, musical instruments, pianos, sheet music",6.31,a,152323.42063477988,151,29.382544491050766,12.872393659677563,1979.6622516556292,6355.899337748346,6298.701986754967,2.437748344370861,151,38.875490658081794,134
665,39198539067,"stationery, office supplies, printing, writing paper",3.67,b,69068.30014623288,101,28.86941570629559,12.956528133407177,2035.6831683168316,6472.152475247525,6373.402970297029,2.4504950495049505,101,15.552422874044453,92
666,78279649113,"motor vehicle supplies, new parts",6.42,a,23639.3242678266,92,29.543584663035368,13.655327266328241,1920.1847826086957,6092.161956521738,6102.466304347825,2.36304347826087,92,10.047638354242228,86
667,21635402842,"watch, clock, jewelry repair",5.51,a,16727.96006532095,196,36.35626963247191,15.118599539248219,2039.030612244898,6789.598979591838,6783.410714285713,2.4331632653061224,194,2.51555240682208,164
668,91166993316,"books, periodicals, newspapers",1.77,c,47562.5542368303,110,39.25063729547947,14.275297802766978,1954.0545454545454,6434.876363636364,6365.2527272727275,2.4345454545454546,109,3.9247805833439857,102
669,17175760321,"hobby, toy, game",6.33,a,12558.715874161664,11,29.734416799159764,13.013942551219884,1855.2727272727273,6545.045454545455,6631.1272727272735,2.5545454545454547,11,44.525669438979726,11
670,19237425345,"cable, satellite, other pay television, radio",2.04,c,817372.4406664558,10291,29.017785197850483,13.844112524608985,1974.5093771256438,6560.435263822747,6537.240307064422,2.4638421922067844,8032,0.9887466441476368,606
671,38361767065,"cable, satellite, other pay television, radio",3.43,b,24178.0,154,28.514368994887406,15.802445101053095,1931.2012987012988,6358.3441558441555,6296.175974025974,2.417532467532468,153,3.241235012421975,135
672,66186109508,"cable, satellite, other pay television, radio",4.8,b,122089.82806476763,1284,28.505762502556955,15.05158761494344,1951.1658878504672,6430.583644859813,6411.024688473522,2.4563084112149522,1248,2.769920279568757,529
673,69320682085,"computers, computer peripheral equipment, software",6.91,a,466263.92395222693,964,39.05780183385735,13.156301848177092,1947.2572614107885,6503.772717842322,6513.541597510372,2.465767634854772,943,17.781556421120168,474
674,37750618930,"hobby, toy, game",5.91,a,263696.49910798337,118,34.37771713274587,12.456277814111491,1908.7372881355932,6357.558474576271,6376.258474576271,2.3906779661016953,117,76.25994533906102,107
675,89097490915,"books, periodicals, newspapers",3.65,b,15517.636027337181,87,46.41182389089289,14.292900036293302,2012.2068965517242,6315.094252873564,6301.003448275863,2.445977011494253,86,3.015644585737107,81
676,90415024734,"books, periodicals, newspapers",4.85,b,63696.506468977255,203,49.290351326408384,14.38520349552112,1917.4778325123152,6572.310837438424,6555.754679802955,2.406896551724138,203,6.628868359970813,172
677,50142652861,"health, beauty spas",2.69,c,14463.172513578851,61,29.0309178186576,15.989606744616028,1943.2459016393443,6359.767213114754,6345.765573770493,2.5245901639344264,61,3.840811641518244,58
678,52969453577,"art dealers, galleries",2.9,c,28385.366959681727,25,29.63044785760138,11.451102716525439,2004.08,6325.928000000001,6232.568,2.52,25,20.09601813552754,24
679,94206932226,"equipment, tool, furniture, appliance rental, leasing",4.73,b,178814.80988747725,106,35.43511340109569,11.894513052664932,1941.5377358490566,6491.210377358491,6493.240566037736,2.5330188679245285,106,43.7697449319734,95
680,73668345880,"lawn, garden supply outlets, including nurseries",4.66,b,10576.633548619926,44,28.49327200240202,14.543626562850868,2093.8636363636365,6814.1386363636375,6935.284090909091,2.4977272727272726,44,6.854214829913235,43
681,56482885504,"digital goods, books, movies, music",2.58,c,9308.63781012895,83,33.08818305066207,15.577489020224787,1971.867469879518,6862.475903614458,6857.937349397591,2.4734939759036147,83,1.6365523515570217,73
682,97748234104,"florists supplies, nursery stock, flowers",6.63,a,9542.563089322319,25,47.36280965080652,15.832449804441667,1864.12,7012.603999999999,7051.74,2.4559999999999995,25,10.976240600571026,25
683,76899079409,"equipment, tool, furniture, appliance rental, leasing",3.33,b,125322.83374018507,42,32.39387250484803,12.55059422356626,1913.3809523809523,6160.895238095238,6177.9595238095235,2.4261904761904765,42,58.005537797781756,40
684,22059270846,"opticians, optical goods, eyeglasses",6.59,a,718772.5441684085,24016,28.56061582522163,17.07179466403654,1973.3002581612259,6482.043974850091,6469.728855762843,2.4563665889407003,14061,1.1776133186402884,606
685,73843758222,"motor vehicle supplies, new parts",6.78,a,94194.79655764851,386,29.53610312863466,13.399694948776046,1972.9041450777202,6229.68549222798,6217.895336787564,2.4634715025906737,382,10.125588405439808,289
686,70052129860,"cable, satellite, other pay television, radio",3.37,b,561058.3320165363,9543,28.511321833664564,14.171455354073686,1978.484753222257,6470.734821335,6455.770648642978,2.4600754479723386,7586,1.220992627310482,606
687,77702973864,"artist supply, craft",4.54,b,26731.430921569678,42,34.915686346562055,13.519691851439429,1961.1666666666667,6285.230952380953,6278.74761904762,2.480952380952381,41,15.898577589491126,42
688,37442271968,"watch, clock, jewelry repair",6.81,a,36458.995911976395,415,29.009720298762712,14.415061604111449,1942.3710843373494,6488.939759036145,6558.289638554216,2.4534939759036147,410,3.6443176338946373,286
689,77421432003,"antique, repairs, restoration",3.4,b,26198.758426767843,201,31.443272527156395,16.32680469120337,2001.8606965174129,6531.833830845771,6563.07512437811,2.482587064676617,199,2.5382358954864297,179
690,29730124424,"bicycle,",6.2,a,1146186.4692428014,760,39.90598630787693,11.63090752617708,1976.6368421052632,6669.2311842105255,6664.4192105263155,2.4556578947368415,738,49.70283675130125,434
691,42399949944,"books, periodicals, newspapers",4.08,b,9686.949496915553,71,48.45355360639049,14.542865562306934,1942.9014084507041,6239.343661971831,6185.8816901408445,2.4084507042253516,71,2.520292844810508,67
692,70306626982,"bicycle,",6.85,a,12205.803332356347,19,40.33537180190062,12.172779827371542,2375.0,7025.542105263159,7272.526315789473,2.5368421052631582,19,23.07452474955686,19
693,93282747446,"equipment, tool, furniture, appliance rental, leasing",6.19,a,30595.4739073832,13,31.365072488096853,12.05254120067256,1876.3846153846155,7204.499999999999,7208.076923076923,2.4230769230769234,13,85.5817092218193,13
694,91582338269,"stationery, office supplies, printing, writing paper",6.18,a,14001.925727419508,21,28.973207726444787,12.196204817819499,1834.952380952381,6627.052380952381,6522.033333333333,2.4095238095238094,21,25.727824820287434,21
695,83412691377,"watch, clock, jewelry repair",2.94,c,417105.2118757853,11926,40.93177186632645,15.08197625709413,1979.634328358209,6452.420057018264,6440.221356699637,2.4597350327016603,8988,0.5145720276019493,606
696,90543168331,"furniture, home furnishings, equipment, manufacturers",2.68,c,7535384.107957176,29298,42.88394555466396,15.095173179299845,1975.0073725168954,6512.8643013175015,6507.99541948259,2.458379411563924,15447,3.351673060822457,606
697,77590625261,"computer programming, data processing, integrated systems design",3.24,b,6325286.365070308,20963,29.14493338246701,14.089143208777664,1972.6578733959834,6508.680632543049,6504.823403138871,2.4595954777465012,13031,5.976569866358884,606
698,58392414752,"florists supplies, nursery stock, flowers",1.47,c,2075571.233420182,13870,49.12990784305383,14.440473096231475,1977.810814708003,6425.675746214828,6427.056077865891,2.4599495313626543,10076,0.9571580211326645,606
699,89260537373,"stationery, office supplies, printing, writing paper",2.48,c,1213743.0802930654,3281,28.912405930666335,12.894223328733444,1962.8555318500457,6544.378908869251,6522.471258762574,2.448765620237732,3023,5.687660266424781,602
700,26671932360,"hobby, toy, game",5.07,b,583680.2355177633,7064,29.13856150516064,14.872572828136242,1981.1109852774632,6502.880648357871,6499.174164779152,2.45628539071348,6006,2.524692269136196,606
701,18935690984,"lawn, garden supply outlets, including nurseries",4.97,b,1160902.390710955,3624,28.527961228440613,13.447509207776882,1965.626931567329,6526.055684326715,6509.004387417219,2.453945916114791,3310,9.849950668381606,605
702,25545080719,"digital goods, books, movies, music",6.85,a,14132.566632548986,161,29.094352106938555,14.184557671391074,1975.1552795031057,6558.324223602485,6553.029813664597,2.4807453416149072,161,3.652034439682687,133
703,40453061481,"stationery, office supplies, printing, writing paper",3.41,b,1060233.171979325,2133,28.93543934551797,12.828543149388961,1954.0698546647914,6333.284294421005,6338.237271448664,2.446272855133614,2022,10.515164253877652,579
704,39917000142,"health, beauty spas",1.65,c,475559.18326941505,1246,29.03196666449644,13.713512587180858,1976.9646869983949,6568.708025682182,6547.01966292135,2.486837881219903,1207,3.861370405666285,524
705,81246943924,"furniture, home furnishings, equipment, manufacturers",5.99,a,474368.8117372583,2751,29.719414082477133,13.580797389562816,1961.9909123954926,6469.272519083973,6457.681461286806,2.4523082515448933,2570,6.26794435962075,597
706,99053443481,"tent, awning",4.81,b,986093.6360562562,1080,30.304752468085518,12.32324635236541,1996.9583333333333,6500.770833333331,6499.613148148149,2.455648148148148,1058,27.08435417316338,488
707,45785438987,"tent, awning",4.95,b,426099.8772589768,481,30.371518214912268,12.312629319417706,1926.6528066528067,6426.590228690228,6469.625363825364,2.460914760914761,473,27.012147137748368,316
708,12771097467,"motor vehicle supplies, new parts",6.95,a,4005711.2496074,1091,29.55377992219718,14.559851091307918,1971.6370302474793,6607.015398716772,6620.886526122822,2.4697525206232815,1054,150.66797034586787,509
709,50667745027,shoe,3.68,b,383897.4159253238,804,31.339663840364587,13.789515140150145,1949.1716417910447,6589.100995024876,6582.939179104477,2.4563432835820898,791,10.423384154392847,441
710,12380299397,"artist supply, craft",3.22,b,155947.61141757158,218,33.77126496080244,12.812651126763122,1941.8302752293578,6627.763302752294,6610.361467889908,2.4123853211009174,217,13.276037665781704,185
711,15700338102,"furniture, home furnishings, equipment, manufacturers",5.73,a,29485.108545970834,177,29.56083483583041,14.142814914606168,1933.5762711864406,6657.954802259887,6628.722033898305,2.427683615819209,176,5.786352081557607,150
712,99802335254,"bicycle,",6.18,a,26369.186310111105,30,40.2176163749489,12.043954077928497,1925.7,6460.580000000001,6508.4366666666665,2.54,30,28.784663351771183,30
713,88299699256,"tent, awning",6.75,a,17285.110511702456,40,30.73483835676351,13.904718668199845,2086.0,5681.7699999999995,5631.01,2.5,40,17.622842648862466,38
714,14666015798,"music, musical instruments, pianos, sheet music",6.98,a,43996.83832759108,73,29.357995039810454,13.236840835350218,1980.0684931506848,5879.2479452054795,5764.435616438356,2.4438356164383563,72,25.84652201638356,69
715,13159730941,"artist supply, craft",5.88,a,30502.839590580945,111,36.407045589592606,16.85933543348465,2010.099099099099,6418.241441441442,6429.744144144144,2.4855855855855853,110,8.769157307718823,99
716,22528859307,"watch, clock, jewelry repair",6.4,a,25830.38958427389,155,28.56767588894478,14.924279205806801,1970.3225806451612,5772.783225806453,5649.733548387098,2.4909677419354836,154,6.489378011296144,138
717,76419655212,telecom,2.15,c,17680.922455764063,12,31.952325751348457,11.707584898926482,2254.0833333333335,6989.625,7082.25,2.5250000000000004,12,18.433665536312162,12
718,90087872851,"digital goods, books, movies, music",6.77,a,1004426.504510859,19031,28.585870209535752,14.636902049491987,1966.4559928537649,6508.496910304231,6490.936608691098,2.4546844621932618,12346,2.1805171705957918,606
719,36628336616,"art dealers, galleries",3.21,b,460605.3316492799,179,32.18455320749369,12.118213115057966,2020.6648044692738,6348.748044692738,6356.568156424581,2.458659217877096,179,48.48739039856998,157
720,24598653065,"cable, satellite, other pay television, radio",2.17,c,209785.51924732776,3593,29.017635610799015,14.343052957327219,1979.833286946841,6417.444391873091,6433.389535207348,2.4531867520178117,3302,0.7677111976266064,604
721,75723980434,"lawn, garden supply outlets, including nurseries",5.67,a,1207694.9048061697,3703,30.608684052133768,13.34333939344934,1982.6359708344585,6350.846637861198,6358.482311639213,2.4577909802862545,3373,11.122491091950282,604
722,59274084898,telecom,2.01,c,905996.2625225029,372,32.58026768847839,12.159275878941129,1967.1370967741937,6852.6247311827965,6821.114784946236,2.455645161290323,370,28.57631602102236,281
723,95080143009,"computers, computer peripheral equipment, software",5.63,a,112868.72043853381,227,46.73370017443875,13.918926544231462,2012.4052863436123,6629.633039647577,6664.380616740088,2.47488986784141,226,12.831776432508502,189
724,77037096829,"opticians, optical goods, eyeglasses",3.52,b,281296.4184589716,3120,28.584524332847714,15.088008951377194,1956.0044871794871,6482.262371794878,6459.591602564105,2.461089743589742,2873,1.93410285084317,602
725,69696627033,"bicycle,",5.61,a,202301.18774326562,2691,39.96773208824622,14.40963482453403,1984.2010405053884,6340.044035674475,6325.323708658496,2.4462281679672984,2519,2.1700465638213817,601
726,18949610555,shoe,6.47,a,129056.51120275095,1012,33.67437025052779,14.239519705803648,1996.2875494071145,6622.353458498023,6639.539031620552,2.479347826086956,985,4.705299143957644,489
727,48381670641,"furniture, home furnishings, equipment, manufacturers",4.01,b,15278.944340732887,169,29.539733207182707,15.005780717280299,1982.6449704142012,6761.561538461538,6752.05325443787,2.490532544378698,169,2.174093766365089,145
728,97353800246,"digital goods, books, movies, music",3.99,b,31061.912609769297,313,46.47739428761184,15.39487086240567,1988.0095846645368,6653.500958466455,6625.281150159744,2.449201277955271,311,1.8141805986312793,245
729,51589191140,"artist supply, craft",1.59,c,39363.94335739713,72,28.690204286050623,13.792856214612522,2057.2916666666665,6720.968055555556,6713.263888888888,2.5055555555555555,72,5.361505606900885,67
730,75079342466,"digital goods, books, movies, music",6.14,a,9192.648723897928,171,28.512453043249103,14.621554787761522,2006.672514619883,6717.387719298246,6774.596491228069,2.465497076023392,170,2.0173015558445098,141
731,48431515375,"watch, clock, jewelry repair",5.86,a,34139.84355030978,224,35.39236576501892,15.633087780064077,2018.986607142857,6835.4375,6904.016517857142,2.449107142857143,223,4.8711468796419775,188
732,70268417986,"furniture, home furnishings, equipment, manufacturers",6.29,a,37963.97921258188,154,29.683370357445558,13.957122161021847,1995.9675324675325,6566.37987012987,6540.306493506494,2.51038961038961,154,9.371016945844115,139
733,54751110960,"furniture, home furnishings, equipment, manufacturers",3.36,b,39206.836827874,150,39.81154333265619,14.919934729066002,2001.8066666666666,6606.858000000001,6672.673999999999,2.414,150,4.472338418597484,135
734,67501420176,"motor vehicle supplies, new parts",3.4,b,37054.81304221434,191,29.559012369036537,13.690262378479277,1987.6806282722514,6521.503664921467,6504.802617801046,2.4696335078534033,190,4.017677926815775,161
735,65453072511,"computers, computer peripheral equipment, software",0.88,d,29262.77279981696,48,30.02429183092451,14.759925724634316,1919.3958333333333,6191.76875,6117.185416666667,2.370833333333333,48,3.212671401782604,48
736,97443126375,"tent, awning",4.17,b,118870.15633047975,135,30.48826358637482,12.739372950717591,1998.4444444444443,6247.364444444446,6279.601481481482,2.4103703703703703,135,22.523098638672497,121
737,71640437036,"furniture, home furnishings, equipment, manufacturers",5.81,a,118703.09725583358,85,29.711409139528513,12.903062043398265,1986.035294117647,6432.65294117647,6469.5599999999995,2.4929411764705884,85,50.10754046897356,81
738,55997183965,"music, musical instruments, pianos, sheet music",6.73,a,20808.05428090354,30,28.941894405274606,13.342300888995716,2100.366666666667,6901.52,6865.4299999999985,2.5,30,28.77353763791847,29
739,11411018019,"hobby, toy, game",2.17,c,19521.061665396974,9,29.12497338265977,11.515475835987493,2170.777777777778,6324.544444444445,6420.266666666667,2.5444444444444447,9,29.441316625935524,9
740,49505931725,"digital goods, books, movies, music",4.7,b,5996670.246986962,57037,29.5373616628797,14.402775808481119,1975.488647719901,6499.972577449819,6491.099305713859,2.4593860125883222,18945,2.9845480837169176,606
741,66626020312,"tent, awning",2.46,c,324028.58439116733,9454,30.629540323529856,16.58802422158754,1985.2291093716944,6513.576718849156,6506.855563782519,2.4561984345250703,7502,0.48976603484341885,606
742,39088614710,"opticians, optical goods, eyeglasses",5.67,a,446223.05537422607,9989,28.57722889992419,12.40900061792697,1982.7203924316748,6495.023305636186,6484.495985584135,2.4566423065371916,7863,1.572840905454372,606
743,50138044308,"florists supplies, nursery stock, flowers",5.55,a,160854.37933564076,1034,48.527881906550284,14.322038722624233,2014.9700193423598,6509.874468085105,6516.306673114121,2.4678916827853,1000,3.8080563440669484,492
744,71355732473,"lawn, garden supply outlets, including nurseries",3.0,c,888967.2892478273,1395,28.566830826827328,13.416533772997004,1999.1240143369175,6540.774265232973,6531.874838709679,2.4670967741935477,1339,11.963065005750055,535
745,25083422701,"music, musical instruments, pianos, sheet music",6.96,a,895406.6634701383,1750,29.36044530167033,13.502530024750847,1994.1217142857142,6485.856685714286,6456.164514285716,2.451828571428572,1671,21.836085025613713,569
746,29613837166,"cable, satellite, other pay television, radio",4.33,b,52293.8232154388,1388,28.504548387650843,15.552530411126016,1963.7010086455332,6571.667291066283,6599.739913544668,2.4565561959654176,1339,0.983700299085947,536
747,80117428556,"hobby, toy, game",4.73,b,454520.50016849174,275,35.37725177200281,11.220806739038393,1939.8872727272728,6582.025818181818,6611.229454545455,2.470545454545454,273,43.6813223471038,216
748,52129026374,shoe,5.63,a,173597.81195406464,366,34.36451700299059,13.17796721383247,2011.3551912568305,6378.384426229508,6377.9696721311475,2.487978142076503,360,15.264411752986485,266
749,69377909125,"stationery, office supplies, printing, writing paper",1.98,c,978393.0630184344,1556,28.910110625929146,12.258583528496919,1992.8946015424165,6436.2010282776355,6422.849421593831,2.4462082262210796,1494,7.776816118398731,558
750,86907350198,"computer programming, data processing, integrated systems design",3.35,b,41601.31360742229,414,29.147066472187188,13.688326398291144,1959.8574879227053,6398.500241545893,6362.540821256037,2.4461352657004833,409,2.0580513590995353,299
751,52441951858,"hobby, toy, game",3.63,b,34015.13534101998,39,30.40107032144697,11.788550137212695,1885.8974358974358,5768.966666666667,5854.8589743589755,2.394871794871795,39,19.358439222835056,37
752,64652625932,"watch, clock, jewelry repair",5.79,a,36743.172612504546,272,36.01049402822398,15.215020398808363,1935.7683823529412,6269.413235294117,6179.3823529411775,2.422794117647059,270,4.269567409872899,219
753,38664088375,"gift, card, novelty, souvenir",6.75,a,34317.60777617121,372,30.570045534080695,15.514415732690283,1960.5698924731182,6783.875537634409,6755.845967741935,2.4631720430107524,365,3.6589171111481913,277
754,97802179094,"equipment, tool, furniture, appliance rental, leasing",6.03,a,388096.5201428468,105,33.243349025714664,13.551826199999434,1938.7714285714285,6993.977142857143,6945.5952380952385,2.4657142857142853,105,127.85092490820739,97
