,merchant_abn,sum(dollar_value),count(1)
821,41081202656,15517.120755730019,69
822,97197615043,928514.9423824376,69
823,13986396343,26030.552703334266,69
824,12840456630,18756.844763793684,69
825,42562731929,46411.81492707824,69
826,80932809713,122582.31485368228,69
827,55407818029,243646.1744759736,69
828,85722411612,22614.590681169506,69
829,48687812209,26043.690734776334,69
830,98203593138,87799.61194420455,69
831,44496269421,21031.36922848658,69
832,22191978114,43854.50658817704,70
833,87453687431,49582.04603410709,70
834,11134994590,475823.2395871014,70
835,95276443363,20655.62868558684,70
836,72267722034,23026.990938613577,70
837,10922217544,11127.073530938136,70
838,66015997670,38835.90537476032,70
839,26500650326,48083.4970526671,70
840,72758063852,221485.6743262333,70
841,29524720064,180776.73951065404,70
842,53284532894,23968.48952202688,70
843,64609388293,33878.177584095276,70
844,18355044772,37347.60675686429,71
845,42724910979,242993.58290816395,71
846,68889885215,12811.341480841447,71
847,63491526748,12955.73425940526,71
848,53415858879,150019.55603291187,71
849,79100970961,1179321.7136975033,71
850,10651113986,48054.37038696266,72
851,24451148103,29945.729641645547,72
852,13631004035,42191.37733115247,72
853,12374632228,111374.27453022062,72
854,85449177396,126178.64845245195,72
855,69726000438,17263.191719283812,72
856,73973714129,241046.4175544249,72
857,87566366459,17403.067590205053,73
858,28490495118,132766.73453414245,73
859,76844649719,87899.56084539028,73
860,48807515867,36427.632430176454,73
861,31570712230,10187.969786614745,73
862,24155164444,37603.43735876505,74
863,39656540901,34751.71148691682,74
864,10385163239,25193.463105449722,74
865,25963848680,10083.02879591483,74
866,94793419942,29720.453373891945,74
867,69381712591,15847.310516299336,74
868,62499158977,23133.414143745948,74
869,25499263184,38221.16082499565,74
870,19848020292,37143.33382260618,74
871,16334864366,13150.584157046309,75
872,10463252268,40820.14872246029,75
873,63735907565,58292.82145800707,75
874,52746698475,33302.838019211646,75
875,65739256790,25255.911518325738,75
876,91584444262,55270.69400147276,75
877,35575706403,870494.8327536081,75
878,76191648069,115369.21256624917,75
879,92068365770,15541.61471996059,76
880,97598804219,130558.36905399362,76
881,24147681440,39138.48815903137,76
882,14675858680,36474.52217869982,76
883,82814082077,29693.724500908953,76
884,52655785808,22828.241768722535,76
885,19757865821,45444.50096815666,76
886,26945291705,25736.61387241848,76
887,13611382586,18847.58452837459,76
888,16178821827,173467.0467663748,76
889,29624063484,68263.65702064625,77
890,23812847062,820718.9833628542,77
891,71063445046,37571.58326611319,77
892,23078969912,242011.37032488128,77
893,80821603856,15020.26123366829,77
894,57508813253,32836.09722394524,77
895,22552769838,25708.578726507774,77
896,93320824983,29711.770196648235,77
897,17476208631,218699.3370712426,78
898,40819329493,16707.015518958648,78
899,83878213821,238676.1664648062,78
900,73649365788,33968.90337546073,78
901,28562620525,41724.83346585572,78
902,74845501802,38745.532790314166,78
903,32594843603,31223.099256525646,78
904,98121323050,29041.8027698748,79
905,35246778333,37442.93270130685,79
906,58380745308,25863.246717522612,79
907,37927728172,50115.77918869959,79
908,87451351990,10977.500653943385,79
909,43065448760,43139.34298580081,79
910,22792191490,69195.90061431966,79
911,21498909695,17265.973606333315,79
912,86889657711,1203593.9098939514,79
913,72286618594,179337.36695688745,79
914,12497320096,12136.243383981195,79
915,14955471775,29166.884814478806,80
916,60196678179,18062.254509761242,80
917,44674493330,37002.06456019595,80
918,73753317382,55907.12681254756,80
919,74275445911,127934.53307534484,80
920,12037481016,28653.465759767507,80
921,79306976993,171322.7622258156,81
922,50142652861,19118.28148749833,81
923,13945345356,229498.84924579563,81
924,14666015798,49159.31145693038,81
925,76351957431,28166.012072691523,81
926,51479541036,358534.2263248363,81
927,22615718811,16330.91288108388,81
928,51525959170,40334.7400311965,81
929,37440780757,42654.67802880335,81
930,12476477880,21331.307609134452,81
931,20131680113,21394.49603085477,81
932,85730774549,33628.70936006344,81
933,52618285087,79472.99766302771,82
934,37802138328,10539.226685287493,82
935,59873499253,10197.210888644024,82
936,29839336901,20660.32711692186,82
937,54089653894,36286.587657060525,82
938,45636462354,87090.17015329291,82
939,47436492987,41320.26298303532,82
940,75547072158,26203.251906028832,83
941,61910841091,769192.9284444996,83
942,79825619910,35557.42302482702,83
943,65345485504,13031.0,83
944,86670100004,38614.207256456684,83
945,86899611571,39399.446735333855,84
946,71703054238,14994.207511362732,84
947,93560646170,42652.254172404064,84
948,16432242544,56887.391957793174,84
949,46916077029,1145815.8374348532,84
950,82627733660,39512.73002468921,84
951,86081102504,103600.61547068458,84
952,60963420870,42142.73700030668,85
953,58495294020,1302457.8544395312,85
954,72677672233,13148.539199892317,85
955,42399949944,12153.716904547791,85
956,34444004774,23273.510433848085,85
957,76235641670,25653.228029421345,85
958,63419471661,225403.19550907123,85
959,53367901558,33875.93037480971,85
960,83878211395,96214.2734491416,86
961,28504709344,29872.31034566933,86
962,73266193202,45610.34854620385,86
963,53042661217,18861.413559344546,86
964,60714620509,27294.097999588488,86
965,52375327397,12917.951994942803,86
966,93156930881,52925.719626701415,87
967,79355626551,42846.699125745195,87
968,59417171491,208968.65430933906,87
969,83808438024,35748.48021002078,87
970,35176289951,25944.619144806038,87
971,97217894162,1176979.6992916728,87
972,17189523131,29201.293983633834,88
973,77617184086,35333.89026000223,88
974,16941018799,40899.17011495195,88
975,39354007155,35629.90218768197,88
976,48817595168,141428.69205407784,88
977,62854571289,755010.6511091267,88
978,67220823151,35006.39788173179,89
979,35260204943,238389.42220208055,89
980,74990074874,30458.424806665695,89
981,18923178136,46288.27977959122,90
982,47407563525,106220.96920427117,90
983,63275985428,35918.1454601211,90
984,44345785419,1378910.070368628,90
985,75517762890,38309.3349967915,90
986,31068797937,153039.77308469955,91
987,61675439608,212315.78269028582,91
988,39759375662,41912.668676721354,91
989,70754621933,236100.27949655283,91
990,70356719692,15031.926696731436,91
991,11208869091,95991.52203827455,91
992,34178940059,76588.77003922679,91
993,42330360779,38448.046290601415,92
994,82949994030,19380.104678517448,92
995,66069111675,158202.78279912678,92
996,59969380468,43127.69678468341,92
997,88106318416,17778.373827507916,92
998,48666632255,37519.14628042657,92
999,26080015717,108184.1526882853,92
1000,17541067926,30721.679443381792,93
1001,89175693833,34679.70936243367,93
1002,29956692423,182056.28522391032,93
1003,78207255639,18590.633678057173,93
1004,75475698329,34496.754884083624,93
1005,72058040180,1320490.3412183248,93
1006,30429611528,240669.9048045823,93
1007,56014638362,34600.71183718783,93
1008,55193751157,170684.10329219798,93
1009,51589191140,50945.95248724974,93
1010,14522297874,33650.52291986126,93
1011,68840051984,70298.2782841766,94
1012,62241198510,32189.47976210636,94
1013,31840064969,32132.297197159744,94
1014,78118727544,980614.5439558874,94
1015,69058858940,63912.7015158922,94
1016,24976666868,188392.659741781,94
1017,45247456727,24895.74559453728,94
1018,33783846300,16356.79701973864,95
1019,37322527524,34551.13566563365,95
1020,63862862264,28976.21995180503,95
1021,31759308958,93930.49667738356,95
1022,56482885504,10500.667264235284,96
1023,24992522061,20772.66333630624,96
1024,70344541271,105936.56988315265,96
1025,65741331791,10587.821377264838,96
1026,99272161508,147058.186799443,96
1027,46358962964,47923.95000068528,96
1028,41528904756,41204.76221619981,96
1029,97465686404,20883.033450862637,97
1030,93977601095,70260.0835600095,97
1031,91363040650,47572.317575776586,97
1032,60061618643,11264.70414155308,97
1033,30140204602,23884.515858358584,97
1034,98006646106,148410.15462621208,97
1035,66228393506,1168754.3923035737,97
1036,48421784228,215519.35160534387,98
1037,74752814665,44594.03776243295,98
1038,92374002696,44693.35847101759,98
1039,10854978569,32571.846147107994,98
1040,39247174689,38000.77412798526,98
1041,98400051901,363337.0297247524,99
1042,90920473693,41643.61742289688,99
1043,52129470223,34268.00512862383,99
1044,87915290368,297692.67630720366,99
1045,93351929638,255951.51655546093,99
1046,11848576000,205246.8709189019,99
1047,98336281865,32221.11690295691,99
1048,60421951083,45697.68515511159,99
1049,12353567572,15543.0,99
1050,86596364671,20178.682467241357,99
1051,36002228596,72039.3482281249,99
1052,61968317984,26310.802463036904,100
1053,77370079637,36491.481751629726,100
1054,21156812402,35661.14430806787,100
1055,40916035557,38361.35544716619,101
1056,45344861464,36514.28620368524,101
1057,71640437036,138751.60265669378,101
1058,73376110977,199116.79192535102,101
1059,44010826572,16404.988741711826,101
1060,65401793264,47471.75034320413,102
1061,41334628518,23821.546890833528,102
1062,54528548574,20062.561987008383,102
1063,76934435529,21158.317824666337,102
1064,33790986203,35450.4434647759,102
1065,62711420968,11099.118536676671,102
1066,31029589578,11933.916729488446,102
1067,32493270774,749458.5309274878,102
1068,31238575689,52795.9723540854,102
1069,49837617638,131572.85505720347,103
1070,84056759251,36992.17254574859,103
1071,10596295795,1213591.2654504052,103
1072,94449176518,15058.597830474966,103
1073,64185141673,34292.08782530978,103
1074,59614227972,121935.1914481273,103
1075,55878420190,86944.65012517705,104
1076,70067721091,22631.629389632257,104
1077,70561019208,35379.595655886835,104
1078,68581310909,50071.325091400045,104
1079,81471697088,36499.93034271569,104
1080,97164071366,16061.253422181733,105
1081,96550897244,30918.24383490316,105
1082,34768249497,12040.82446020098,105
1083,22629400849,30823.270564124065,105
1084,45558962649,28720.291807922884,106
1085,78279649113,27309.327412666902,107
1086,93741030320,31702.036471995656,107
1087,83261038949,32349.014197943066,107
1088,98649976089,13662.429696884155,107
1089,13770392625,26819.337463631906,107
1090,45367256033,42470.903733265055,107
1091,57937788884,69952.3037690462,107
1092,49736594003,48381.00699313496,107
1093,21166508693,31930.764088954827,108
1094,43034165541,46326.522338572504,108
1095,86094613754,35079.98018452394,108
1096,86681981623,34435.650332179765,108
1097,95799102190,24740.79130649738,108
1098,62774554856,38119.82491859516,108
1099,41072674090,26872.806174932597,109
1100,70070001855,48847.13403893238,109
1101,85717338751,44327.03900362493,109
1102,79572520294,14571.840073760972,109
1103,56002073911,19336.577660267332,110
1104,15332026424,39018.76256122186,110
1105,89097490915,20279.598239411192,110
1106,90689166680,11950.137488156734,110
1107,34377873597,13368.95965146599,110
1108,85618614233,40770.46828686907,111
1109,35713332328,22227.815849178576,111
1110,91744809343,13301.719614073463,111
1111,94973496683,43198.68953253537,111
1112,71029007948,82168.33702518092,111
1113,43861698351,18028.998919562586,112
1114,81080057116,39735.68617921049,112
1115,71922512366,14367.11500205963,112
1116,39198539067,77106.94387486209,112
1117,50931818377,39183.86408591896,112
1118,81231087950,80796.32294605402,112
1119,55641364241,39682.91235651688,112
1120,30169909013,104410.28390888285,112
1121,73004400052,106635.06147940617,112
1122,45162888565,40057.293430989346,112
1123,79890957413,18569.722951389933,113
1124,42633587085,31386.11867605346,113
1125,51026003250,43494.959879647,113
1126,53872162300,18836.98751305046,113
1127,64931596817,10612.06867879753,113
1128,85085859341,81156.79097730744,113
1129,34978524408,18214.898607038598,114
1130,97802179094,422125.91618353286,114
1131,45504841435,15291.73822506382,114
1132,96230979998,29655.347321173496,114
1133,92077815673,38563.853449350536,114
1134,42940970845,11304.986018614938,115
1135,76021079177,167525.4043962621,115
1136,57860746842,1287002.5146961398,115
1137,95331380653,119811.07967437168,116
1138,56993545247,36246.614172969916,116
1139,50951615219,38719.28246220948,116
1140,26341565445,63746.116786921375,116
1141,35188460630,18048.256423051487,116
1142,18714755910,10262.411651808105,117
1143,22248828825,316656.2828014057,117
1144,92403716863,29415.082477277905,117
1145,31323293694,24047.53357760225,117
1146,89598973352,742153.2879612116,117
1147,54171624416,20809.929284186936,117
1148,29778062495,47092.27716055786,118
1149,51759688899,18499.895887532868,118
1150,73046248717,10287.51001885235,118
1151,87070475031,76057.79694320243,118
1152,61867784114,247142.90613880422,118
1153,28771494032,43875.722600149806,118
1154,80779713037,367010.8064076803,119
1155,79287836711,47618.38306446256,119
1156,99378147610,176297.70405972225,119
1157,93018282444,23260.55013435855,119
1158,95566253960,49532.374116773106,119
1159,18376556220,212248.97323143334,119
1160,42497793396,19475.805032901128,119
1161,63442187477,178234.1201287137,119
1162,23398653749,68495.17262354282,120
1163,60470829287,12350.99273334258,120
1164,31587341011,22216.69309518206,120
1165,45644137007,25733.532341016362,120
1166,82388404800,57122.02756887945,120
1167,62381947723,76417.27351589219,120
1168,36325756075,33267.761949639615,120
1169,92202115241,39887.58814458104,120
1170,35286003506,220150.0032072469,120
1171,38325909884,34942.66478725438,121
1172,97089682451,139659.03571268893,121
1173,79786100790,14132.300533064641,121
1174,52985233084,70066.96728434111,121
1175,82487226263,134471.73893733218,122
1176,59366832940,46670.02558773673,122
1177,98508290651,55703.94441540812,122
1178,50623435704,11310.2352965205,123
1179,29780390141,134420.662126006,123
1180,48890662808,36349.27466413654,123
1181,21548346742,34925.65777361915,123
1182,71035024987,17772.227844634555,123
1183,83004629651,11579.230422805995,123
1184,71002398501,38471.65527154967,124
1185,16550028284,26478.414962132363,124
1186,28175132063,12517.816674729595,124
1187,83691794327,32195.34622054999,124
1188,94206932226,216054.34993974402,124
1189,24952685426,32282.70730959089,124
1190,60072023557,24186.394311888907,125
1191,52763133264,14217.06463733485,125
1192,85151559066,31978.51795396625,125
1193,34365441985,23305.00940665358,125
1194,38612000811,29734.195624104155,125
1195,33070920679,19657.433663064134,125
1196,15157368385,38675.80963318007,125
1197,87092867947,39030.11796320322,126
1198,65278963534,30314.157834875325,126
1199,30439702384,40573.25885450869,126
1200,85350608395,52608.361408230914,126
1201,56347643455,194730.00030945902,126
1202,95938358124,235756.5269952945,126
1203,88218638184,47324.576255374675,126
1204,15544195408,27599.278996903453,126
1205,77074922873,47899.07538437874,126
1206,93230533382,499642.9325522579,126
1207,73823772191,41503.51510928484,127
1208,36874828466,113231.0106091846,127
1209,45461747256,81915.75562267148,127
1210,26821904622,20179.37519177457,127
1211,62040991164,14712.85545358824,127
1212,13461552885,44658.1967393542,128
1213,69994151040,64514.55367606697,128
1214,55096581107,29922.627921123687,128
1215,60429241521,48672.61108083197,128
1216,93072925663,14624.04566832724,129
1217,81103556310,170940.77122812637,129
1218,24724058205,47255.02326258468,130
1219,99974311662,38320.12567840788,130
1220,52451319982,195045.02752623562,130
1221,87788702467,27030.35188538985,130
1222,12185659961,43270.365998504756,130
1223,42665580539,429898.95840097667,130
1224,92007575783,173865.9704269543,130
1225,21901704733,34846.87751296509,130
1226,45907060380,471529.0649629392,131
1227,96946925998,128921.13217290539,131
1228,13108046922,29202.289502830958,131
1229,54893491429,149639.83787950556,131
1230,64297965205,69359.6466239377,131
1231,63265918828,11126.877461393375,131
1232,84810238439,32844.766663743736,132
1233,32196789327,199056.19622211793,132
1234,31337247877,224222.4997204487,133
1235,91166993316,59371.01446755253,133
1236,61562383191,60166.56661078763,133
1237,35393810060,21189.580036796175,133
1238,38737299876,164028.96675213546,133
1239,14089706307,27305.677807555174,133
1240,13159730941,39392.22134713133,134
1241,66465228073,83201.74998113047,134
1242,18180785640,43630.1093873161,134
1243,76072100561,106420.60661461511,134
1244,70805280228,491943.9258894742,134
1245,29491615873,19767.804630400995,134
1246,27407519046,78411.59278195513,134
1247,13571059405,145526.42798408648,135
1248,89029397913,15193.8508886758,135
1249,52310302169,201858.957294347,135
1250,63549078265,131943.96605105422,135
1251,97862445979,113008.46040132685,135
1252,43083074133,1193043.5221541107,136
1253,93121740143,37362.93966714584,136
1254,69655310165,147266.98806606393,136
1255,39354019183,31040.921394857887,136
1256,93693693468,131615.83868419882,136
1257,47342527664,12742.936514596318,136
1258,60470122582,249816.96746932314,136
1259,66770522370,21222.90193615378,136
1260,49068909356,38069.74966543717,136
1261,69059526358,369872.8749345394,136
1262,49715970676,302536.8251738632,136
1263,78563968372,12728.963853612326,137
1264,16771252290,51845.21587825562,137
1265,38367446372,43089.63649622724,137
1266,53427619838,36221.83082512332,138
1267,72826002518,19645.335404488662,138
1268,32262357239,327340.83245701477,138
1269,79989686193,21598.018586750244,138
1270,75475421683,26274.11939678201,138
1271,76910557723,479069.3670835105,138
1272,60321593978,34655.43870851433,138
1273,37750618930,304966.1704058393,139
1274,93765834526,46828.67234386153,139
1275,35480690241,30458.026858000598,139
1276,89129047209,914197.8388739929,140
1277,69890387975,40096.830992578565,140
1278,28451419105,147477.43634930754,140
1279,26492290179,150621.84245460096,141
1280,48080014857,22626.691592211726,141
1281,75453677512,33336.32248055272,141
1282,25035618251,234646.18534247408,142
1283,64208631487,66936.20332484553,142
1284,43909512451,10750.52327046196,142
1285,19811355860,211769.2339257296,142
1286,83415851389,37514.88158421922,142
1287,76628269361,20949.929097504177,142
1288,13297955415,47105.253395276675,143
1289,68257308107,159702.62824664198,143
1290,50027089877,52126.47088190112,144
1291,89590900097,36607.91368887642,144
1292,82524209016,47768.81231991046,144
1293,31003199153,39702.81306919083,144
1294,58812213085,10959.582890221493,144
1295,14555045817,31763.938774881022,144
1296,95013376739,216290.9667978179,145
1297,16500351705,46306.38099230146,145
1298,96381568282,56527.24329364138,145
1299,87122475882,96446.11962789421,145
1300,69883578383,40160.756942785876,146
1301,83159206648,21210.96121368634,146
1302,83077046675,117667.28836657525,146
1303,56945094143,414686.7105600218,147
1304,44576099269,16891.32451679569,147
1305,15998215727,40085.72187468682,147
1306,27132352768,77282.76643992875,148
1307,69107197788,15459.55173050945,148
1308,78980774216,48876.662479974926,148
1309,86269318582,15602.852615206724,148
1310,70734215049,24640.472575111882,148
1311,15070005651,47708.32063304363,148
1312,69576401798,249731.56993726277,149
1313,13248824465,384369.76061257167,149
1314,72399160347,112908.54606998878,149
1315,87769349119,26386.33494178376,149
1316,81099631357,56389.94319233802,149
1317,49802393568,76015.76922646658,149
1318,69418468754,54994.58844727358,149
1319,94631077822,159564.93158685736,149
1320,93167982218,149951.55400642482,150
1321,46898641989,818692.4334013842,150
1322,34591758600,31106.913214244018,150
1323,72296826112,52894.6452773985,150
1324,26259500279,78741.94191880568,151
1325,51423645458,142442.62476749258,151
1326,36961482719,395971.8152555733,151
1327,17965654828,37082.70562112249,151
1328,54071870652,42642.5159606408,151
1329,32173481131,349919.59633168153,152
1330,64960464534,157204.41301221808,152
1331,70401028896,454070.7656948281,152
1332,90967931475,155688.24692708792,153
1333,98437998830,145856.43387302983,153
1334,78957925458,14343.97801901792,153
1335,64295673283,158427.21517364748,154
1336,60123474601,191656.52436840057,154
1337,79390569536,28249.00185134529,154
1338,72886104064,112782.97218789815,154
1339,40711681376,21041.556055540645,154
1340,70885562894,118590.66371246775,155
1341,31363277682,33389.57767948974,155
1342,73463200282,595941.9855743967,155
1343,74526386577,21716.065827185266,155
1344,10430380319,53673.33102873634,156
1345,84213521057,75899.4568652895,156
1346,93658191062,24953.374452990174,156
1347,78585563847,28450.296932483307,157
1348,60876187134,41151.4907245958,157
1349,88712190602,178342.41632824336,157
1350,21474173492,26832.104681582525,158
1351,36800144612,75515.99151847877,158
1352,80269355438,178945.71758931366,159
1353,16404532871,48661.01964931576,159
1354,60403857139,34120.391918027504,159
1355,18651012250,31807.681034024536,159
1356,12171241826,35830.610673676,160
1357,29782968433,62094.969846273416,160
1358,43980535151,17069.999683435515,161
1359,64435268766,163979.65970346733,161
1360,67520251416,66714.5186438119,161
1361,91104916025,41261.77538625157,162
1362,55270512213,38606.02553948366,162
1363,75602537182,90440.19613950532,162
1364,19844927419,67606.12084348862,162
1365,75239540583,14265.224630811552,162
1366,56923368251,28287.815175559084,162
1367,83137200038,14807.207222226023,163
1368,26045642664,115329.37384799034,163
1369,41329164057,48262.597852484294,163
1370,41197194464,86335.00304239106,163
1371,22614311069,198829.96650684133,163
1372,85715076054,49396.38157978514,164
1373,90058450104,10332.278114539173,164
1374,30571576650,26572.45678082902,164
1375,84647062762,30500.816632701648,165
1376,59659309503,321825.55015334964,165
1377,97443126375,147222.78107436426,165
1378,70529552669,42737.963332403844,166
1379,62981190818,38561.2668954971,166
1380,22090875218,19346.627061591844,166
1381,94662990903,42314.47156776292,166
1382,39660241973,27500.350243145116,167
1383,30378250411,238352.6813263375,167
1384,89596715410,156921.99993148234,167
1385,11304124014,38095.03357334744,168
1386,93700243350,18766.561526359594,168
1387,80121625734,171161.82765468888,168
1388,53378405666,18837.83053985652,169
1389,61958699237,32759.060354803198,169
1390,82499272010,17558.699769624003,169
1391,53331457650,34189.654616302425,169
1392,52813650988,26533.0,169
1393,71649111610,44243.55567264126,169
1394,56204411255,194674.82758635748,169
1395,83421534972,98795.93935554218,170
1396,30772059502,18734.559253783314,170
1397,75875494789,14695.533908553154,170
1398,70027786217,32825.12774370094,170
1399,30403523748,49864.53918746085,171
1400,50463196502,149302.44321985674,171
1401,37850439589,44583.98831398055,171
1402,30434864008,22376.904775634113,172
1403,75726900852,41900.5788149134,172
1404,22528859307,28585.269542028982,172
1405,54361802955,21570.65334885878,172
1406,14602793938,35464.81724416697,173
1407,50551188214,45651.86208578735,173
1408,70385277162,102045.45496469474,173
1409,55039720870,27763.06177128048,174
1410,96178360210,115882.34270363963,174
1411,23305324752,23363.26707473884,174
1412,98527912956,45007.608260746565,175
1413,64196096120,18475.76616392968,175
1414,47100336491,47849.48672954226,175
1415,93903889529,39809.30616728263,176
1416,88923351769,1216919.867220712,176
1417,40561597210,149225.81668294585,176
1418,37505212069,116464.03218311098,176
1419,19687751331,13882.861335026178,177
1420,89245892885,27789.0,177
1421,83199298021,3659996.2128807697,177
1422,77834689084,21822.94513442272,177
1423,82218291560,58157.61754737908,178
1424,46079095809,508326.8989388917,178
1425,33885350311,25467.328654428813,178
1426,37718833659,700367.9514959832,178
1427,28449116125,1408475.8092415042,179
1428,84923186920,135982.70391208952,179
1429,66601385949,116550.92476690296,180
1430,76006740240,36087.805844404465,180
1431,56030772622,36297.800598206384,180
1432,58408723909,295817.8128851468,180
1433,63408991537,46711.502213948654,180
1434,62422038748,370036.90291972767,180
1435,98057649908,90718.71825673756,180
1436,12578813079,20499.51628000197,181
1437,33026294208,45826.53820261608,182
1438,73713369509,29989.558370866755,182
1439,92201452594,31866.54610628587,183
1440,37835781615,31239.05205536045,183
1441,31869958432,31431.156817938492,183
1442,25545080719,15902.146577220186,183
1443,38361767065,28731.0,183
1444,70268417986,45123.10361395191,183
1445,74084069481,181851.9989186366,183
1446,14530561097,2092063.3272506122,183
1447,14762929642,42062.13274914649,183
1448,47630053533,178941.0416042128,184
1449,35225211178,183392.32306262053,184
1450,66445536477,32055.43213111606,184
1451,69911676985,104389.81436868543,185
1452,45432243315,165838.9820676967,185
1453,94419910973,25320.754310095548,185
1454,84790489548,16986.365056608192,186
1455,50766787885,29202.0,186
1456,86145109204,40983.81729595605,186
1457,64498959678,123926.35707120012,187
1458,54751110960,48320.37528941192,187
1459,86850237223,186502.67434624318,187
1460,80597774208,14997.22151633715,188
1461,82403922740,207962.90624175395,188
1462,53769121598,32421.6241766395,188
1463,54136363643,47524.27883690712,188
1464,86369183535,11721.64468831411,189
1465,17386856164,48968.84173306669,189
1466,36461610866,353052.7710001931,189
1467,37320515399,85657.45753347536,190
1468,54273147353,114176.89537320663,190
1469,47148752699,232919.70963993363,190
1470,17294075449,22852.0126684424,190
1471,67610254313,48804.12532710742,191
1472,32873803804,545361.6857627059,191
1473,84226109829,17560.253523028106,191
1474,99987905597,69111.6444996728,191
1475,43065012749,213753.56950018328,191
1476,20847737557,32260.420548183192,192
1477,52827561456,182916.34920388117,192
1478,65600957125,13521.100448024812,193
1479,68977708301,20903.57835957054,193
1480,98957925622,72008.69443137982,193
1481,86741096013,33443.463434928875,194
1482,64638198267,59494.93668921735,194
1483,59190126409,71059.56912611681,195
1484,88718271716,45613.130930163075,195
1485,75683621690,30757.38374572542,196
1486,86938703369,287715.5369080838,196
1487,80178350391,38593.06424684916,196
1488,12296390138,34059.87891036131,196
1489,29253286472,1495328.2989308825,196
1490,23709946765,1447201.9398532219,196
1491,96884218881,231356.08004037125,196
1492,30775213097,26736.688050317374,197
1493,32897338221,15040.449198722694,197
1494,21667858163,36178.32944362982,197
1495,96215194743,19759.758622357615,197
1496,32803063236,97131.29108398664,197
1497,63036541291,30929.0,197
1498,14145464079,96894.78006996567,198
1499,12031655138,17143.14939794704,198
1500,12208064492,217240.56605276995,198
1501,14042321810,42910.82623622756,198
1502,56683290946,31395.878800364804,198
1503,75079342466,10338.591440646454,198
1504,81986204097,102986.31264521857,198
1505,60654402457,17030.97660860815,199
1506,59331766724,128594.53769384026,200
1507,95508089614,195141.96920628057,200
1508,16315736437,19035.522043894107,201
1509,37069107801,217463.8676366629,202
1510,15043504837,3363326.1888732803,202
1511,91000228616,23409.922422236687,203
1512,32727297124,42902.36474636526,203
1513,48381670641,17441.96808707736,204
1514,71865847877,215063.95840883427,204
1515,32423905315,635352.1369282323,204
1516,34262348703,29431.686448634235,204
1517,50131473008,160400.50586506765,204
1518,73792600690,787628.5748466385,205
1519,49285644021,505131.81614172325,205
1520,56727542957,16404.26393408203,205
1521,54785263912,923906.5942761333,205
1522,73440621827,80718.97165005565,205
1523,20443361465,217464.22296064746,206
1524,11788487195,225223.38727381954,206
1525,27674806739,17794.509478286527,206
1526,69073210783,190704.52031111368,206
1527,31471800699,25769.51190941156,207
1528,95720895543,367638.3335485429,207
1529,56259793520,38232.71762654801,207
1530,33076003501,45228.60485894064,207
1531,58420836090,656328.3698565612,208
1532,28024035242,158672.23258661845,208
1533,91251207679,39551.845372274125,208
1534,63358217962,76010.1254678371,208
1535,41331108470,40120.04745123357,209
1536,12516851436,32325.48434973805,210
1537,36628336616,546925.9752553198,210
1538,56210484274,21139.14880432053,211
1539,41697741069,24256.269424109913,211
1540,18126169589,30614.452332606656,211
1541,31202988152,607281.4654247701,211
1542,22705725824,81506.14324544011,211
1543,80621802588,137944.23049912715,212
1544,55586008544,119314.18337363597,212
1545,15700338102,34966.30815040181,212
1546,43270522454,50048.572261402114,213
1547,23399930700,33967.384860467006,213
1548,33846458525,49773.012173424475,213
1549,50457372084,24195.007083151562,213
1550,92822969335,86478.15801610517,214
1551,43698886228,1453119.6280486598,214
1552,28639309109,53350.29616730619,214
1553,74684382790,24249.067403192297,214
1554,33108281623,18390.907498250883,214
1555,93168879476,217926.5754855787,215
1556,34440496342,19425.358828709977,215
1557,48791943923,99573.7929875801,215
1558,22575615382,33833.658547021514,215
1559,25628686447,314510.49983776803,215
1560,15971734188,43185.21280772926,215
1561,74353814311,19898.471532825766,215
1562,59248738261,873875.9064719471,215
1563,53402274399,339048.6796504264,216
1564,18293836021,38203.06424532086,217
1565,41566402880,53036.78773886035,217
1566,74207689493,21964.648335324022,217
1567,96458464738,15312.6188207607,217
1568,74509504696,34226.0,218
1569,66952421200,162026.12292162477,218
1570,66610548417,199255.35482474588,219
1571,56463450814,37073.915529855985,219
1572,62739118502,667239.8583391753,219
1573,66340635807,38584.247340032874,219
1574,59140301134,39137.548901977,220
1575,18737319630,43681.46179782921,220
1576,18253795725,31117.412729147392,220
1577,63307448428,96440.54857832572,221
1578,17335347560,34325.812759378125,221
1579,48770246749,23896.694321039264,221
1580,35388105918,143128.5130910902,221
1581,22644977942,200643.74145287485,222
1582,48100934293,34981.09843417747,222
1583,93981536412,45608.2792744045,222
1584,13917288638,199707.18096628532,222
1585,25407570137,99403.11086411256,222
1586,36679017165,82046.65477543796,223
1587,54062916822,70172.43206564216,223
1588,22184299297,23811.431009070337,223
1589,83373791025,173292.53551154982,223
1590,61376261291,230438.82759727686,223
1591,34402763739,32962.31661492852,223
1592,34473591341,22718.469023196707,223
1593,40385667489,41626.248969506705,224
1594,75419006735,167896.25454171974,224
1595,21817899740,24781.442736509554,225
1596,22900076341,32898.50711377795,226
1597,86143428477,173296.59280140063,228
1598,15347709593,26119.85687644729,228
1599,24131662787,208782.55173735868,229
1600,15577036924,24699.52074328915,229
1601,77712035156,34388.09635380733,229
1602,63937753588,682000.3606668742,229
1603,54907027470,47527.000525700045,230
1604,27470466523,18923.263654011596,230
1605,24993385051,231129.92686767856,230
1606,58317155743,12747.379459417842,230
1607,51430012025,45012.8761138178,231
